tif_file,sample_key,spaceflight,time,material_type,rna_available,rna_sample_name,tif_relpath,modality
LSDS-55_microscopy_G14.8003.tif,G14.8,Ground,,,False,,LSDS-55_microscopy_G14.8003.tif,microscopy
LSDS-55_microscopy_G15.8003.tif,G15.8,Ground,,,False,,LSDS-55_microscopy_G15.8003.tif,microscopy
LSDS-55_microscopy_G2.5003.tif,G2.5,Ground,,,False,,LSDS-55_microscopy_G2.5003.tif,microscopy
LSDS-55_microscopy_G2.7003.tif,G2.7,Ground,,,False,,LSDS-55_microscopy_G2.7003.tif,microscopy
LSDS-55_microscopy_G2.8001.tif,G2.8,Ground,,,False,,LSDS-55_microscopy_G2.8001.tif,microscopy
LSDS-55_microscopy_G2.8004.tif,G2.8,Ground,,,False,,LSDS-55_microscopy_G2.8004.tif,microscopy
LSDS-55_microscopy_G2.8005.tif,G2.8,Ground,,,False,,LSDS-55_microscopy_G2.8005.tif,microscopy
LSDS-55_microscopy_G2.8006.tif,G2.8,Ground,,,False,,LSDS-55_microscopy_G2.8006.tif,microscopy
LSDS-55_microscopy_G3.3001.tif,G3.3,Ground,,,False,,LSDS-55_microscopy_G3.3001.tif,microscopy
LSDS-55_microscopy_G3.8001.tif,G3.8,Ground,,,False,,LSDS-55_microscopy_G3.8001.tif,microscopy
LSDS-55_microscopy_G3.8002.tif,G3.8,Ground,,,False,,LSDS-55_microscopy_G3.8002.tif,microscopy
LSDS-55_microscopy_G8.5002.tif,G8.5,Ground,,,False,,LSDS-55_microscopy_G8.5002.tif,microscopy
LSDS-55_microscopy_G8.5003.tif,G8.5,Ground,,,False,,LSDS-55_microscopy_G8.5003.tif,microscopy
LSDS-55_microscopy_G9.3003.tif,G9.3,Ground,,,False,,LSDS-55_microscopy_G9.3003.tif,microscopy
LSDS-55_microscopy_g2.4001.tif,g2.4,Ground,,,False,,LSDS-55_microscopy_g2.4001.tif,microscopy
LSDS-55_microscopy_g2.4002.tif,g2.4,Ground,,,False,,LSDS-55_microscopy_g2.4002.tif,microscopy
LSDS-55_microscopy_1.1.tif,1.1,Space Flight,1,Cells,False,,LSDS-55_microscopy_1.1.tif,microscopy
LSDS-55_microscopy_1.1001.tif,1.1,Space Flight,1,Cells,False,,LSDS-55_microscopy_1.1001.tif,microscopy
LSDS-55_microscopy_1.1002.tif,1.1,Space Flight,1,Cells,False,,LSDS-55_microscopy_1.1002.tif,microscopy
LSDS-55_microscopy_1.1003.tif,1.1,Space Flight,1,Cells,False,,LSDS-55_microscopy_1.1003.tif,microscopy
LSDS-55_microscopy_1.2.tif,1.2,Space Flight,1,Cells,False,,LSDS-55_microscopy_1.2.tif,microscopy
LSDS-55_microscopy_1.2001.tif,1.2,Space Flight,1,Cells,False,,LSDS-55_microscopy_1.2001.tif,microscopy
LSDS-55_microscopy_1.2002.tif,1.2,Space Flight,1,Cells,False,,LSDS-55_microscopy_1.2002.tif,microscopy
LSDS-55_microscopy_1.2003.tif,1.2,Space Flight,1,Cells,False,,LSDS-55_microscopy_1.2003.tif,microscopy
LSDS-55_microscopy_1.3.tif,1.3,Space Flight,1,Cells,False,,LSDS-55_microscopy_1.3.tif,microscopy
LSDS-55_microscopy_1.3001.tif,1.3,Space Flight,1,Cells,False,,LSDS-55_microscopy_1.3001.tif,microscopy
LSDS-55_microscopy_1.3002.tif,1.3,Space Flight,1,Cells,False,,LSDS-55_microscopy_1.3002.tif,microscopy
LSDS-55_microscopy_1.3003.tif,1.3,Space Flight,1,Cells,False,,LSDS-55_microscopy_1.3003.tif,microscopy
LSDS-55_microscopy_1.4.tif,1.4,Space Flight,1,Cells,False,,LSDS-55_microscopy_1.4.tif,microscopy
LSDS-55_microscopy_1.4001.tif,1.4,Space Flight,1,Cells,False,,LSDS-55_microscopy_1.4001.tif,microscopy
LSDS-55_microscopy_1.4002.tif,1.4,Space Flight,1,Cells,False,,LSDS-55_microscopy_1.4002.tif,microscopy
LSDS-55_microscopy_1.4003.tif,1.4,Space Flight,1,Cells,False,,LSDS-55_microscopy_1.4003.tif,microscopy
LSDS-55_microscopy_1.5.tif,1.5,Space Flight,1,Cells,False,,LSDS-55_microscopy_1.5.tif,microscopy
LSDS-55_microscopy_1.5001.tif,1.5,Space Flight,1,Cells,False,,LSDS-55_microscopy_1.5001.tif,microscopy
LSDS-55_microscopy_1.5002.tif,1.5,Space Flight,1,Cells,False,,LSDS-55_microscopy_1.5002.tif,microscopy
LSDS-55_microscopy_1.5003.tif,1.5,Space Flight,1,Cells,False,,LSDS-55_microscopy_1.5003.tif,microscopy
LSDS-55_microscopy_1.6.tif,1.6,Space Flight,1,Cells,False,,LSDS-55_microscopy_1.6.tif,microscopy
LSDS-55_microscopy_1.6001.tif,1.6,Space Flight,1,Cells,False,,LSDS-55_microscopy_1.6001.tif,microscopy
LSDS-55_microscopy_1.6002.tif,1.6,Space Flight,1,Cells,False,,LSDS-55_microscopy_1.6002.tif,microscopy
LSDS-55_microscopy_1.6003.tif,1.6,Space Flight,1,Cells,False,,LSDS-55_microscopy_1.6003.tif,microscopy
LSDS-55_microscopy_1.7.tif,1.7,Space Flight,1,Cells,False,,LSDS-55_microscopy_1.7.tif,microscopy
LSDS-55_microscopy_1.7001.tif,1.7,Space Flight,1,Cells,False,,LSDS-55_microscopy_1.7001.tif,microscopy
LSDS-55_microscopy_1.7002.tif,1.7,Space Flight,1,Cells,False,,LSDS-55_microscopy_1.7002.tif,microscopy
LSDS-55_microscopy_1.7003.tif,1.7,Space Flight,1,Cells,False,,LSDS-55_microscopy_1.7003.tif,microscopy
LSDS-55_microscopy_1.8.tif,1.8,Space Flight,1,Cells,False,,LSDS-55_microscopy_1.8.tif,microscopy
LSDS-55_microscopy_1.8001.tif,1.8,Space Flight,1,Cells,False,,LSDS-55_microscopy_1.8001.tif,microscopy
